City,Date Period,Hotel,Prices,Ratings,Description,Treatment,Time_Period
Barcelona,2025-06-04 : 2025-06-08,Key PENTHOUSE Sagrada Familia,1601.0,7.5,"Key PENTHOUSE Sagrada Familia, que tiene vistas al jardín, dispone de alojamiento con terraza y balcón a unos 2,8 km de Platja de la Nova Icària. Este apartamento ofrece alojamiento con patio y wifi gratis.

Este apartamento con aire acondicionado consta de 2 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Sagrada Familia está a 9 min a pie del alojamiento, y La Pedrera está a 2,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Lodging Apartments Barceloneta Beach Studio 12,2406.0,8.2,"Lodging Apartments Barceloneta Beach Studio 12 se encuentra en Barcelona, a 8 min a pie de Platja de la Barceloneta y a 700 metros de Platja del Somorrostro, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,7 km de Playa de la Mar Bella y a 16 min a pie de Port Olimpic.

El apartamento tiene 1 dormitorio, una cocina totalmente equipada con nevera y horno, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Santa María del Mar y Museo Picasso. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,H10 Metropolitan 4* Sup,1661.0,8.9,"El H10 Metropolitan está situado en Barcelona, a 90 metros de la plaza Cataluña y alberga una terraza en la azotea con bar y piscina chill out. Ofrece un restaurante de tapas y conexión WiFi gratuita.

Todas las habitaciones disponen de TV de pantalla plana con canales vía satélite, aire acondicionado, cafetera, minibar y baño privado con albornoces y secador de pelo.

El H10 Metropolitan se encuentra a solo 2 minutos a pie del paseo de Gracia, con sus boutiques y tiendas de diseño.

El hotel queda a 700 metros de la Pedrera de Gaudí, a 3 minutos a pie de las Ramblas y a unos 10 minutos en metro de la Sagrada Familia.",1,1
Barcelona,2025-06-04 : 2025-06-08,Apartment Eixample Comfort,1409.0,9.5,"Apartment Eixample Comfort, que cuenta con vistas a la ciudad, ofrece alojamiento con bar y balcón a unos 15 min a pie de Fuente Mágica de Montjuïc. El alojamiento, que dispone de patio y wifi gratis, se construyó en 1823.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Se ofrece TV de pantalla plana con canales vía satélite y reproductor de DVD, además de iPad y reproductor de CD.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Portal del Ángel y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,H10 Madison 4* Sup,1713.0,9.3,"H10 Madison 4* Sup tiene piscina al aire libre, terraza, restaurante y bar en Barcelona. Este hotel de 4 estrellas ofrece servicio de habitaciones, recepción 24 horas y wifi gratis. El alojamiento está a 2 km de Platja del Somorrostro y a 400 metros del centro de la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, cafetera, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. Todas las habitaciones tienen hervidor, algunas ofrecen patio y otras también tienen vistas a la ciudad. En H10 Madison 4* Sup, todas las habitaciones incluyen ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet o a la carta.

Hay una cafetería en el alojamiento, y también se puede usar la zona business.

Cerca del alojamiento hay puntos de interés como Palacio de la Música Catalana, Catedral de Barcelona y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Líbere Barcelona Sant Antoni,1708.0,8.3,"El Líbere Barcelona Sant Antoni está situado a 200 metros de la estación de metro Universitat y ofrece habitaciones elegantes con aire acondicionado, conexión WiFi gratuita y TV de pantalla plana vía satélite. La plaza Catalunya y Las Ramblas están a 7 minutos a pie.

El Líbere Barcelona Sant Antoni está situado junto al animado barrio del Raval, a 350 metros del Museo de Arte Moderno MACBA. Los autobuses con servicio directo al aeropuerto de Barcelona paran a 400 metros del hotel.

Este hotel moderno dispone de habitaciones con suelo de madera y una decoración sencilla y elegante. Todas incluyen baño con secador de pelo. Algunas habitaciones también tienen terraza privada.

Hay numerosos bares y restaurantes en los alrededores.",1,1
Barcelona,2025-06-04 : 2025-06-08,Alcam Studio Alio3,1535.0,8.3,"Alcam Studio Alio3 se encuentra en el barrio de Gracia, en Barcelona, a 14 min a pie de La Pedrera y a 1,1 km de Paseo de Gracia, y ofrece alojamiento equipado con terraza y wifi gratis. Este apartamento está a 2,3 km de Teatro Tívoli y a 2,5 km de Palacio de la Música Catalana.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,Apartamento para dos en Gracia,1332.0,6.0,"Apartamento para dos en Gracia está en el barrio de Gracia, en Barcelona, a 3 min a pie de Paseo de Gracia, a 600 metros de La Pedrera y a 13 min a pie de Casa Batlló. Este apartamento está a 2,8 km de Palacio de la Música Catalana y a 3 km de Parque Güell.

Este apartamento de 1 dormitorio dispone de wifi gratis, TV de pantalla plana, lavadora y cocina con nevera ymicroondas.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Sagrada familia Private rooms,1044.0,7.1,"Sagrada familia Private rooms, que se encuentra a 10 min a pie de La Pedrera y a 1 km de Sagrada Familia, ofrece habitaciones con aire acondicionado y baño compartido en Barcelona. El alojamiento está a 2 km de Palacio de la Música Catalana, a 2,5 km de Catedral de Barcelona y a 2,6 km de Plaza Cataluña. El alojamiento está a 11 min a pie de Paseo de Gracia y a 1,6 km del centro de la ciudad.

Todas las unidades incluyen baño compartido, secador de pelo y ropa de cama.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Beltrán i Rózpide,2015.0,8.9,"Stay U-nique Apartments Beltrán i Rózpide está en el barrio de Les Corts, en Barcelona, a 16 min a pie de Camp Nou y a 3,1 km de Estación de tren de Sants, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 3,9 km de Fuente Mágica de Montjuïc y a 4 km de Paseo de Gracia.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 4,1 km del alojamiento, y Casa Batlló está a 4,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Enrique Granados Apartment,1395.0,5.5,"Enrique Granados Apartment está en el centro de Barcelona, a 8 min a pie de Paseo de Gracia y a 800 metros de Casa Batlló, y ofrece wifi gratis. Este apartamento se encuentra en un edificio de 1904 y está a 15 min a pie de Plaza Cataluña y a 1,1 km de Estación de metro Passeig de Gràcia.

Este apartamento con aire acondicionado consta de 1 dormitorio, una cocina y 1 baño. Hay TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Portal del Ángel y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Lodging Apartments Almirall Beach 21,2107.0,8.8,"Lodging Apartments Almirall Beach 21 se encuentra en Barcelona, a 3 min a pie de Platja de la Barceloneta y a 400 metros de Platja del Somorrostro, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 15 min a pie de Port Olimpic y a 1,7 km de Plaza Real.

El apartamento cuenta con 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Uma Suites Pau Claris,1492.0,9.1,"Uma Suites Pau Claris, que se encuentra a 2,5 km de Platja de Sant Miquel y a 2,6 km de Platja de la Barceloneta, ofrece habitaciones con aire acondicionado y baño privado en Barcelona. El alojamiento está a 2 min a pie de Paseo de Gracia, a 400 metros de Palacio de la Música Catalana y a 2 min a pie de Teatro Tívoli. El alojamiento está a 2,5 km de Platja del Somorrostro y a 300 metros del centro de la ciudad.

Todas las habitaciones de este alojamiento están equipadas con TV de pantalla plana. Las habitaciones de este alojamiento tienen baño privado con ducha y secador de pelo, además de wifi gratis. Algunas habitaciones tienen vistas a la ciudad. Todas las unidades cuentan con nevera.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Catedral de Barcelona y Plaza Cataluña. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,NEW Renovated COZY APPARTMENT CENTRIC,1695.0,8.7,"NEW Renovated COZY APPARTMENT CENTRIC se encuentra en Barcelona, a 11 min a pie de Paseo de Gracia y a 1,4 km de La Pedrera, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 1,9 km de Casa Batlló y a 2,6 km de Estación de metro Passeig de Gràcia.

El apartamento tiene 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha y artículos de aseo gratuitos. Hay toallas y ropa de cama en el apartamento.

Plaza Cataluña está a 2,7 km del alojamiento, y Teatro Tívoli está a 2,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Bonito apartamento con terraza,1676.0,9.0,"Bonito apartamento con terraza está en el barrio de Eixample, en Barcelona, a 12 min a pie de Estación de tren de Sants y a 2,1 km de Fuente Mágica de Montjuïc, y ofrece alojamiento equipado con terraza y wifi gratis. Este apartamento ofrece alojamiento con balcón.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y horno.

Casa Batlló está a 2,4 km del alojamiento, y Paseo de Gracia está a 1,9 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Apartamento Alejandro en BCN,2289.0,8.6,"Apartamento Alejandro en BCN se encuentra en el barrio de Gracia, en Barcelona, cerca de Sagrada Familia. Dispone de bar, wifi gratis y lavadora. Este apartamento ofrece alojamiento con balcón.

Este apartamento tiene aire acondicionado y cuenta con 3 dormitorios, TV vía satélite y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, La Pedrera y Parque Güell. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Sagrada Familia Bliss,1787.0,7.2,"Sagrada Familia Bliss se encuentra en Barcelona, a 2 min a pie de Sagrada Familia y a 1,7 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 2,2 km de Casa Batlló y a 1,9 km de Paseo de Gracia.

Este apartamento con aire acondicionado consta de 2 dormitorios, una cocina y 1 baño.

Estación de metro Passeig de Gràcia está a 2,7 km del alojamiento, y Teatro Tívoli está a 2,8 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km del alojamiento.",1,1
Barcelona,2025-06-04 : 2025-06-08,Bonito apartamento en Gracia,1694.0,6.7,"Bonito apartamento en Gracia está en Barcelona, a pocos pasos de Paseo de Gracia y a 6 min a pie de La Pedrera, y ofrece alojamiento con aire acondicionado, balcón y wifi gratis. Este apartamento está a 2,1 km de Palacio de la Música Catalana y a 1,8 km de Plaza Cataluña.

Este apartamento dispone de 2 dormitorios, cocina con horno y microondas, TV, zona de estar y 1 baño con ducha.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Cosy 1 BR flat in Sant Andreu-ready to live in,1316.0,6.9,"Cosy 1 BR flat in Sant Andreu-ready to live in se encuentra en Barcelona, a 4,1 km de Sagrada Familia y a 5,6 km de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV de pantalla plana. Este apartamento está a 5,7 km de Casa Batlló y a 6,1 km de Paseo de Gracia.

Este apartamento con aire acondicionado consta de 1 dormitorio, una cocina y 1 baño. Hay toallas y ropa de cama en el apartamento.

Estación de metro Passeig de Gràcia está a 6,2 km del alojamiento, y Palacio de la Música Catalana está a 6,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 18 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Bruc & Bruc,923.0,7.6,"El Bruc & Bruc, situado en el centro de Barcelona, ​​a solo 500 metros de la Pedrera de Gaudí, ofrece alojamiento con aire acondicionado, calefacción y conexión WiFi gratuita.

Las elegantes habitaciones están decoradas en suaves tonos pastel y equipadas con TV de pantalla plana. Los baños son compartidos o privados y cuentan con ducha y secador de pelo.

El paseo de Gracia, con sus boutiques de lujo, se encuentra a 5 minutos a pie del establecimiento. La Sagrada Familia está a unos 12 minutos a pie.

Asimismo, la plaza de Cataluña se halla a 1,5 km del alojamiento y la playa de la Barceloneta, a 30 minutos en transporte público.",1,1
Barcelona,2025-06-04 : 2025-06-08,Romantic In Trendy Gracia,2212.0,9.2,"Romantic In Trendy Gracia se encuentra en el barrio de Sarrià-Sant Gervasi, en Barcelona, cerca de Paseo de Gracia. Dispone de wifi gratis y lavadora. Este apartamento está a 2,6 km de Plaza Cataluña y a 2,7 km de Teatro Tívoli.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV y cocina con nevera y lavavajillas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Barcelona - Loft Paseo de gracia,1189.0,7.2,"Barcelona - Loft Paseo de gracia se encuentra en Barcelona, a 3 min a pie de Paseo de Gracia y a 600 metros de La Pedrera, y ofrece alojamiento con equipamiento como wifi gratis y TV. Esta casa o chalet está a 2 km de Palacio de la Música Catalana y a 1,9 km de Plaza Cataluña.

Esta casa o chalet con aire acondicionado se compone de 1 dormitorio independiente, una cocina totalmente equipada con nevera y lavavajillas, y 1 baño.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 14 km del alojamiento.",1,1
Barcelona,2025-06-04 : 2025-06-08,Casa Cosi Sant Antoni,2123.0,8.3,"Casa Cosi Sant Antoni es un alojamiento con wifi gratis y vistas a la ciudad que se encuentra en Barcelona, a solo 15 min a pie de Fuente Mágica de Montjuïc y a 1,4 km de Plaza Cataluña. Este apartamento está a 17 min a pie de Paseo de Gracia y a 1,1 km de Mercado de la Boquería.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Sibs Bcn- Balmes- Romantic CityCentre Beautiful,2500.0,8.9,"Sibs Bcn- Balmes- Romantic CityCentre Beautiful está en pleno centro de Barcelona, a poca distancia de Plaza Cataluña y Estación de metro Passeig de Gràcia. Ofrece equipamiento como wifi gratis, aire acondicionado, nevera y cafetera. Este apartamento está a 4 min a pie de Paseo de Gracia y a 1,3 km de Mercado de la Boquería.

El apartamento tiene 1 dormitorio, 1 baño, ropa de cama, toallas, TV de pantalla plana, zona de comedor, cocina totalmente equipada y balcón con vistas a la ciudad.

El apartamento ofrece servicio de alquiler de coches.

Cerca del alojamiento hay puntos de interés como Teatro Tívoli, Portal del Ángel y Casa Batlló. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Click&Flat Rizal,2120.0,8.8,"Click&Flat Rizal está en Barcelona, a 1 min a pie de Paseo de Gracia y a 600 metros de La Pedrera, y ofrece wifi gratis y aire acondicionado. Este apartamento está a 2,1 km de Palacio de la Música Catalana y a 1,7 km de Plaza Cataluña.

Este apartamento tiene 2 dormitorios, cocina con nevera y lavavajillas, TV de pantalla plana, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,ClassBedroom Eixample Free Apartments,2187.0,8.4,"El ClassBedroom Eixample Free Apartments está ubicado en diferentes lugares en el distrito del Eixample de Barcelona, y ofrece apartamentos con aire acondicionado y TV de pantalla plana.

Todos los apartamentos son modernos y luminosos e incluyen una sala de estar-comedor y un baño. La cocina está equipada con microondas, fogones y nevera, y algunos apartamentos también incluyen un horno y lavavajillas. La ropa de cama y las toallas están incluidas.

Los apartamentos se encuentran cerca de numerosos bares, tiendas y restaurantes. El animado barrio de Gràcia de Barcelona se encuentra a 20 minutos a pie de todos los apartamentos, y algunos están incluso más cerca.

Ofrece un servicio de enlace con el aeropuerto bajo petición y por un suplemento. Los trenes al aeropuerto de Barcelona salen de la estación de Passeig de Gràcia, que también se encuentra a 20 minutos a pie de los apartamentos.",1,1
Barcelona,2025-06-04 : 2025-06-08,ClassBedroom Gothic Ramblas Apartments,1494.0,7.7,"ClassBedroom Gothic Ramblas Apartments ofrece alojamiento con aire acondicionado en el centro de Barcelona, a 1,8 km de Platja de Sant Sebastià, a 1,8 km de Platja de Sant Miquel y a 1,9 km de Platja de la Barceloneta. Se ofrece wifi gratis.

El apartamento ofrece balcón, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y microondas, y baño privado con ducha y secador de pelo. También hay tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Plaza Real, Santa María del Mar y Museo Picasso. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Rocafort,3091.0,8.5,"Stay U-nique Apartments Rocafort se encuentra en el barrio de Eixample, en Barcelona, cerca de Fuente Mágica de Montjuïc. Dispone de terraza, wifi gratis y lavadora. Este apartamento tiene acceso a un patio.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Estación de tren de Sants, Plaza Cataluña y Estación de metro Passeig de Gràcia. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Borbó II,3001.0,7.9,"Stay U-nique Apartments Borbó II, que cuenta con vistas al mar, ofrece alojamiento con balcón y hervidor a unos 9 min a pie de Platja del Somorrostro. El alojamiento está a 9 min a pie de Platja de la Barceloneta y dispone de wifi gratis en todo el alojamiento.

Este apartamento con aire acondicionado consta de 3 dormitorios, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Platja de Sant Miquel, Santa María del Mar y Museo Picasso. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay U-nique Apartments Balmes II,3038.0,8.9,"Stay U-nique Apartments Balmes II está a 16 min a pie de Paseo de Gracia, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y secador de pelo. La cocina tiene nevera, lavavajillas y horno. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

La Pedrera está a 1,9 km del alojamiento, y Casa Batlló está a 2,4 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Alcam Galileu,1716.0,8.6,"Alcam Galileu se encuentra en el barrio de Les Corts, en Barcelona, a 13 min a pie de Estación de tren de Sants, a 2 km de Camp Nou y a 2,6 km de Fuente Mágica de Montjuïc. Este apartamento está a 3,7 km de Paseo de Gracia y a 3,9 km de La Pedrera.

Este apartamento tiene aire acondicionado y cuenta con 1 dormitorio, TV de pantalla plana y cocina con nevera y horno.

Casa Batlló está a 4 km del alojamiento, y Plaza Cataluña está a 4,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Mambo Tango,1221.0,8.0,"El Mambo Tango es un albergue para mochileros situado en el barrio barcelonés de Poble Sec, a solo 100 metros de la estación de metro de Parallel. Ofrece actividades diarias gratuitas y conexión Wi-Fi gratuita.

El Mambo Tango Hostel ofrece habitaciones privadas y compartidas coloridas con aire acondicionado, calefacción y taquillas individuales.

El Mambo Tango alberga una cocina compartida y una sala de TV con películas. Las actividades gratuitas del hotel incluyen exposiciones fotográficas, clases de música y paseos por la ciudad.

El personal puede proporcionar información sobre los numerosos lugares de interés de Barcelona, así como ayuda para reservar entradas y descuentos. El establecimiento también organiza visitas guiadas a pie diarias y visitas nocturnas a bares y discotecas. Las famosas casas de Gaudí están a 15 minutos a pie del albergue.

El albergue está situado a los pies de la colina de Montjuïc y es un punto de partida ideal para visitar el castillo de Montjuïc y las fuentes mágicas. El animado barrio del Raval está a solo 5 minutos a pie.",1,1
Barcelona,2025-06-04 : 2025-06-08,Sweett - Jardinets,2300.0,8.8,"Sweett - Jardinets está a pocos pasos de Paseo de Gracia, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El apartamento ofrece balcón, vistas a la ciudad, zona de estar, TV de pantalla plana, cocina totalmente equipada con nevera y lavavajillas, y baño privado con bidet y artículos de aseo gratuitos. También hay horno, microondas y fogones, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como La Pedrera, Casa Batlló y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Bonito apartamento cerca de la Sagrada Familia,1968.0,6.6,"Bonito apartamento cerca de la Sagrada Familia se encuentra en el barrio de Eixample, en Barcelona, cerca de Sagrada Familia. Dispone de wifi gratis y lavadora. Este apartamento está a 2,7 km de Platja de la Nova Icària y a 3 km de Platja del Bogatell.

Este apartamento tiene aire acondicionado y cuenta con 2 dormitorios, TV y cocina con nevera y horno. Hay toallas y ropa de cama en el apartamento.

La Pedrera está a 1,9 km del alojamiento, y Casa Batlló está a 2 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,No Limit Barcelona Central,1115.0,7.3,"El No Limit Barcelona Central, situado junto al famoso Paseo de Gracia de Barcelona, es un albergue moderno y elegante que ofrece habitaciones privadas y compartidas. También hay WiFi gratuita y cocina común.

Las habitaciones privadas y compartidas del No Limit Barcelona Central disponen de aire acondicionado y armario o taquilla. Algunas habitaciones tienen baño privado, mientras que otras incluyen acceso a un baño compartido.

El No Limit Barcelona Central alberga una gran zona de cocina moderna con fogones, microondas y nevera. Hay salón con sofás y TV de pantalla plana. A 5 minutos a pie del albergue hay muchos bares y restaurantes.

El No Limit Barcelona Central se encuentra a 10 minutos a pie de Las Ramblas. Los autobuses que comunican con el aeropuerto de Barcelona (situado a 16 km) salen de plaza de Cataluña, a 500 metros del albergue.",1,1
Barcelona,2025-06-04 : 2025-06-08,Bcn Friendly Parlament,1461.0,6.5,"Bcn Friendly Parlament se encuentra en el barrio de Eixample, en Barcelona, a 13 min a pie de Fuente Mágica de Montjuïc y a 1,7 km de Plaza Cataluña, y ofrece alojamiento equipado con balcón y wifi gratis. Este apartamento está a 15 min a pie de Mercado de la Boquería y a 1,7 km de Catedral de Barcelona.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y artículos de aseo gratuitos. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Homenfun Barcelona Park Güell,1165.0,6.5,"Homenfun Barcelona Park Güell está en Barcelona, en la región de Cataluña, cerca de Parque Güell y Paseo de Gracia, y ofrece alojamiento con wifi gratis.

Las unidades están equipadas con cocina con zona de comedor y baño privado con artículos de aseo gratuitos y bañera.

La Pedrera está a 3 km del alojamiento, y Sagrada Familia está a 3,2 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 15 km.",1,1
Barcelona,2025-06-04 : 2025-06-08,Alcam Montjuic,1704.0,7.1,"El Alcam Montjuic está situado 700 metros de la Plaza de España y de la Fira de Barcelona y a 2 minutos a pie del teatro Mercat de Les Flores. Ofrece apartamentos independientes y conexión WiFi gratuita.

Todos los apartamentos disponen de sala de estar con sofá cama doble, cocina o zona de cocina equipada con microondas, nevera y utensilios y baño con secador de pelo y bañera o ducha. También se ofrecen toallas y ropa de cama.

En los alrededores hay todo tipo de bares y restaurantes. El centro comercial Arena de Barcelona está a 750 metros.

El Alcam Montjuic se encuentra a 40 minutos en coche del aeropuerto de El Prat. A 10 minutos a pie hay una parada de autobús que ofrece conexiones regulares con el aeropuerto.",1,1
Barcelona,2025-06-04 : 2025-06-08,Stay Barcelona Sant Antoni,1461.0,5.5,"Stay Barcelona Sant Antoni está en el barrio de Eixample, en Barcelona, y tiene aire acondicionado, balcón y vistas a la ciudad. Este apartamento ofrece wifi gratis y se encuentra a 13 min a pie de Fuente Mágica de Montjuïc y a 1,7 km de Plaza Cataluña.

Este apartamento dispone de 1 dormitorio, cocina con nevera y microondas, TV, zona de estar y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 12 km.",1,1
