City,Date Period,Hotel,Prices,Ratings,Description
Barcelona,2025-05-21 : 2025-05-25,NH Collection Barcelona Gran Hotel Calderon,1815.0,8.2,"El elegante NH Collection Barcelona Gran Hotel Calderón está muy bien ubicado junto al paseo de Gràcia, en el centro de Barcelona. Cuenta con centro de fitness y azotea con piscina de acceso gratuito disponible durante todo el año y vistas increíbles a la ciudad.

Las habitaciones del NH Collection Barcelona Gran Hotel Calderón disponen de aire acondicionado, WiFi gratuita, cafetera Nespresso y baño privado con ducha de efecto lluvia y secador de pelo profesional.

El servicio de habitaciones está disponible las 24 horas y el bar Eleven sirve cócteles y aperitivos ligeros.

El desayuno buffet incluye una gran variedad de platos con alimentos antioxidantes y una zona de zumos recién hechos. Se puede solicitar el desayuno en la habitación y también se sirve un desayuno ligero antes de lo habitual.

El personal del departamento de atención al huésped proporciona toda la ayuda necesaria durante la estancia y realiza recomendaciones sobre actividades y lugares de interés de Barcelona.

El hotel está a solo 1 calle de la famosa Casa Batlló de Gaudí. El Barrio Gótico queda a unos 10 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Decô Apartments Barcelona-Diagonal,1330.0,9.1,"El Deco- Diagonal Apartmens está situado en la avenida Diagonal, a 10 minutos a pie de la estación de metro Diagonal. Estos apartamentos tipo loft son elegantes, ofrecen magníficas vistas a la ciudad y están ubicados en un edificio precioso de estilo Art Déco.

El Deco- Diagonal Apartmens se encuentra a 5 minutos a pie del Paseo de Gracia, un bulevar emblemático donde están la famosa Casa Batlló y La Pedrera, ambas de Gaudí. La Rambla de Cataluña, donde hay bares, restaurantes y cafeterías, también está situada a 5 minutos a pie. A menos de 350 metros de los apartamentos hay varios supermercados.

La plaza de Cataluña y Las Ramblas se encuentran a 20 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Weflating City Center,1183.0,8.7,"Estos elegantes apartamentos y habitaciones están situados en el elegante barrio del Eixample, en el centro de Barcelona, a solo 350 metros del famoso paseo de Gracia y de la estación de metro. TV de plasma y conexión Wi-Fi gratuita.

El Weflating City Center es amplio y luminoso y dispone de aire acondicionado y 2 o 3 dormitorios. La cocina es moderna e incluye lavadora, horno y lavavajillas.

Hay varios bares, restaurantes y tiendas a 5 minutos a pie de los apartamentos, y muchos de los monumentos más populares de la ciudad están a poca distancia a pie.

La Pedrera de Gaudí y La Rambla están a solo 10 minutos a pie. La zona de la Barceloneta y su playa están a unos 10 minutos en metro.

Los autobuses directos al aeropuerto de El Prat salen de los grandes almacenes El Corte Inglés, situados en la plaza Catalunya, a 600 metros. Desde aquí salen varios autobuses, trenes y metros."
Barcelona,2025-05-21 : 2025-05-25,Catalonia Port,1345.0,8.8,"Situated in Barcelona’s Gothic Quarter, Hotel Catalonia Port has a modern gym and a sun terrace with a small seasonal outdoor pool. Each air-conditioned room has free WiFi, a flat-screen TV with satellite channels.

The hotel’s contemporary El Racó del Port restaurant opens from Monday to Saturday, serving seasonal Mediterranean cuisine. A varied buffet breakfast is offered in the dining room, and there is also a lobby bar.

The Catalonia Port Hotel offers stylish rooms with hardwood floors. They all include a safe, a minibar and a private bathroom.

Catalonia Port is just 250 metres from the bottom of the famous Las Ramblas, and Port Vell Harbour is 400 metres away. Drassanes Metro Station is a 5-minute walk away."
Barcelona,2025-05-21 : 2025-05-25,Close to Passeig de Gracia,1055.0,7.2,"El Close to Passeig de Gracia B&B se encuentra en un edificio modernista reformado de Barcelona. El bed and breakfast está a 150 metros de la estación de metro Girona y cuenta con WiFi gratuita.

El establecimiento tiene suelo de baldosa, techos altos, ventanas grandes y habitaciones con aire acondicionado, TV de pantalla plana, zona de estar y mesa de comedor.

Además, las habitaciones incluyen 1 cama doble y baño privado con artículos de aseo gratuitos, secador de pelo y ducha.

El Passeig de Gracia, famoso por sus tiendas de lujo, se encuentra a solo 500 metros del establecimiento Close to Passeig de Gracia B&B, y a 5 minutos a pie se pueden encontrar varias tiendas y restaurantes.

El famoso edificio de La Pedrera de Gaudí queda a 1 km, y la plaza de Catalunya está a 10 minutos a pie del establecimiento."
Barcelona,2025-05-21 : 2025-05-25,Hotel Inglés,1289.0,7.6,"El Hotel Inglés está situado al lado de las Ramblas y del mercado de la Boquería, a 5 minutos a pie de la plaza de Cataluña. Ofrece recepción las 24 horas y habitaciones con WiFi gratuita y TV vía satélite.

Las habitaciones del Inglés son sencillas, pero cómodas. Tienen aire acondicionado y baño privado. Algunas incluyen balcón privado.

Todos los días se sirve el desayuno en un restaurante situado junto al hotel.

La recepción abre las 24 horas y facilita información turística, consigna de equipaje y servicio de alquiler de coches.

El Hotel Inglés está a 10 minutos a pie del Palacio de la Música Catalana, un auditorio modernista. El Barrio Gótico se encuentra muy cerca y la famosa zona del Born se halla a 5 minutos."
Barcelona,2025-05-21 : 2025-05-25,Habitat Apartments Pedrera,1724.0,8.3,"Habitat Apartments Pedrera está en el centro de Barcelona, a 1 min a pie de Paseo de Gracia y a 600 metros de Casa Batlló, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha y secador de pelo. También hay nevera, horno y microondas, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como La Pedrera, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto."
Barcelona,2025-05-21 : 2025-05-25,Aspasios Market Balconies Apartments,1198.0,9.3,"Aspasios Market Balconies Apartments se encuentra en Barcelona, a 15 min a pie de Fuente Mágica de Montjuïc y a 1,4 km de Plaza Cataluña, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Portal del Ángel, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-05-21 : 2025-05-25,Happy People Ramblas Harbour Apartments,1891.0,8,"El Happy People Ramblas Harbour Apartments está a solo 5 minutos a pie de la estación de metro Parallel. Ofrece apartamentos elegantes con aire acondicionado en el barrio de Poble Sec, cerca de cafeterías, bares y restaurantes.

Los apartamentos del Happy People Ramblas Harbour, amplios y luminosos, son de planta abierta y presentan techos altos con vigas de madera a la vista, suelo de baldosa y una decoración elegante. La zona de estar cuenta con sofá y zona de cocina con microondas y nevera. Hay wifi gratuita.

En la última planta del edificio hay una azotea con vistas a la ciudad y piscina.

Las Ramblas y el Barrio Gótico están a solo 15 minutos a pie.

El puerto de Barcelona y la terminal de cruceros están a 15 minutos a pie de los apartamentos. Los autobuses que van a las playas de la Barceloneta paran cerca."
Barcelona,2025-05-21 : 2025-05-25,H10 Universitat,1534.0,9.2,"Este hotel nuevo goza de una ubicación ideal en Barcelona, a solo 100 metros de la céntrica plaza de Cataluña y de Las Ramblas, y combina una fachada del siglo XIX con decoración e instalaciones del siglo XXI.

El H10 Universitat se encuentra en el corazón cultural de esta ciudad cosmopolita, lo que le permitirá llegar fácilmente a pie a muchos de los lugares de interés únicos que ofrece. El establecimiento presenta numerosos elementos de diseño elegante y contemporáneo, así como de arte moderno. Dispone de servicios de última generación, como conexión Wi-Fi gratuita en todo el edificio."
Barcelona,2025-05-21 : 2025-05-25,Hotel Constanza,1082.0,8.7,"El Hotel Constanza está situado a 7 minutos a pie de la plaza Catalunya y cuenta con una fantástica terraza en la azotea (abierta de mayo a octubre) con vistas a Barcelona. Dispone de recepción 24 horas y habitaciones decoradas con elegancia y equipadas con TV vía satélite.

La recepción 24 horas del Constanza Hotel ofrece servicios de reserva de visitas guiadas, espectáculos en directo y otros eventos. En la recepción también hay servicio de alquiler de bicicletas y coches.

El Constanza está a 7 minutos a pie del barrio Gótico, donde se encuentra el Palau de la Música Catalana, un espectacular auditorio modernista. La Casa Batlló y la Pedrera están a 10-12 minutos a pie del hotel. La estaciones de metro de Urquinaona y Plaza Catalunya están a menos de 5 minutos a pie y ofrecen conexiones con el resto de la ciudad."
Barcelona,2025-05-21 : 2025-05-25,Hotel Pulitzer Barcelona,1667.0,8.8,"Este hotel de diseño se encuentra al lado de la plaza Cataluña, en el centro de Barcelona. Cuenta con una terraza jardín en la azotea y WiFi gratuita de alta velocidad.

El hotel, ubicado en un edificio del siglo XIX, presenta una decoración moderna y elegante. Sus habitaciones incluyen té y café gratuitos, aire acondicionado, calefacción, TV de pantalla plana vía satélite y baño privado con artículos cosméticos de lujo. Algunas tienen balcón privado.

El establecimiento sirve un desayuno buffet variado con productos caseros y de proximidad. También se pueden solicitar desayunos sin gluten.

El Hotel Pulitzer Barcelona alberga un restaurante gastronómico con terraza, un bar en el vestíbulo y una biblioteca. Durante el año se organizan alrededor de 100 sesiones de música en directo en la terraza.

La recepción 24 horas proporciona servicio de alquiler de bicicletas y escúteres, así como masajes y sesiones de entrenamiento personal o yoga.

Además, el Hotel Pulitzer Barcelona ha recibido el certificado Biosfera del Instituto de Turismo Responsable."
Barcelona,2025-05-21 : 2025-05-25,Ikonik Ramblas,1530.0,8.2,"Este hotel ultramoderno está situado en pleno centro de Barcelona, en las Ramblas, ​​a solo 300 metros del paseo marítimo. Ofrece habitaciones con aire acondicionado, conexión Wi-Fi gratuita y TV vía satélite de pantalla plana.

Asimismo, las habitaciones del Ikonik Ramblas presentan una decoración elegante, suelo de parquet, minibar y baño privado con secador de pelo.

El personal de la recepción está disponible las 24 horas y puede proporcionar información sobre los lugares de interés de Barcelona. También pueden ayudar a reservar visitas guiadas y entradas para espectáculos en directo y otros eventos.

Muchos lugares de interés turístico se sitúan a poca distancia a pie. El teatro del Liceo se encuentra a 400 metros y la Plaza Real, a 3 minutos a pie. La catedral de Barcelona está a menos de 800 metros.

El hotel se halla a 7 minutos a pie del popular mercado barcelonés de La Boquería. Los autobuses del aeropuerto salen de la plaza de Cataluña, que está situada a 15 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Alojamiento Diputacion,495.0,8.4,"Alojamiento Diputacion dispone de vistas a la ciudad y wifi gratis. Ofrece alojamiento muy bien ubicado en Barcelona, a poca distancia de Fuente Mágica de Montjuïc, Estación de tren de Sants y Estación de metro Passeig de Gràcia.

Las unidades están equipadas con balcón y ofrecen aire acondicionado, TV de pantalla plana y baño compartido con ducha y secador de pelo. También hay nevera, fogones y tostadora, además de hervidor.

Paseo de Gracia está a 2,2 km del alojamiento, y Plaza Cataluña está a 2,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-05-21 : 2025-05-25,"InterContinental Barcelona, an IHG Hotel",1934.0,8.8,"El InterContinental Barcelona, an IHG Hotel es elegante, está ubicado en Barcelona (a 200 metros de la Fuente Mágica) y ofrece habitaciones amplias con TV de pantalla plana y ducha de hidromasaje.

La terraza 173 Rooftop Terrace del hotel ofrece vistas fantásticas a Barcelona y cuenta con piscina al aire libre, tumbonas y zona de restauración con platos mediterráneos y una selección de bebidas y cócteles.

El restaurant Arrel rinde homenaje a la tierra y sus alimentos durante todas las estaciones del año. El restaurante tiene cocina abierta y sirve porciones para compartir, desayunos buffet, almuerzos y cenas.

El restaurante Quirat es un espacio exclusivo que ofrece una interpretación de la tierra y sus productos a través de un menú de platos que se adapta a las diferentes estaciones del año y que ha sido diseñado en exclusiva para el restaurante por un chef con 1 estrella Michelin. Los restaurantes del establecimiento proporcionan una experiencia gastronómica inolvidable.

El bar Gebre Cocktails and More, además de cócteles clásicos, ofrece una carta con cócteles artesanales exclusivos que transmiten una experiencia sensorial que conecta con el mundo de la tierra de los alrededores.

La zona del vestíbulo del InterContinental Barcelona, an IHG Hotel cuenta con zona de internet gratuita. Hay WiFi gratuita en las zonas comunes y en las habitaciones.

El spa incluye circuito acuático, sauna seca, hammam, bañera de hidromasaje, gimnasio y 6 cabinas para tratamientos.

El hotel está bien comunicado con el centro histórico de Barcelona por autobús y metro. Se encuentra a 500 metros de las estaciones de metro Poble Sec y Espanya. El Pueblo Español y la Fundación Joan Miró quedan a 200 metros."
Barcelona,2025-05-21 : 2025-05-25,ICON Bcn,1661.0,8.7,"Este hotel boutique se encuentra en el centro de Barcelona, ​​a 5 minutos a pie de la plaza de Cataluña y del paseo de Gracia. Hay préstamo de bicicletas, WiFi gratuita y iPads de uso gratuito (sujetos a disponibilidad).

Las habitaciones del ICON Bcn by Petit Palace tienen una decoración moderna, TV de pantalla plana y ducha.

Además, el establecimiento cuenta con un bar, un restaurante de cocina mediterránea, recepción 24 horas y servicio de alquiler de scooters, sujeto a disponibilidad.

El establecimiento ICON Bcn by Petit Palace está a solo 7 minutos a pie del Barrio Gótico, que alberga el Palau de la Música Catalana, y a menos de 5 minutos a pie de las estaciones de metro de Urquinaona y Paseo de Gracia. La Pedrera de Gaudí queda a 750 metros, y el parque de la Ciutadella está a 15 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Hotel España Ramblas,1415.0,8.2,"El Hotel España ocupa un edificio del siglo XIX en el centro de Barcelona, a 100 metros de las Ramblas y el Teatro del Liceu, y a 200 metros del mercado de la Boquería. Su restaurante mediterráneo está dirigido por el famoso chef Martín Berasategui. Hay WiFi de alta velocidad gratuita en todas las instalaciones.

Las habitaciones son elegantes y cuentan con TV de pantalla plana, aire acondicionado También tienen baño moderno.

El Hotel España ofrece una variedad de bebidas y cócteles en el bar terraza AlAire, situado en la azotea. Además, hay una piscina pequeña.

La estación de metro Liceu está a 100 metros y el barrio Gótico, a menos de 5 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Aspasios Las Ramblas Apartments,1563.0,8.3,"El Aspasios Las Ramblas Apartments está ubicado en el centro de Barcelona, junto al Palacio Güell y a 100 metros de la Rambla. Ofrece apartamentos elegantes con aire acondicionado y WiFi gratuita. Algunos tienen terraza privada.

Los apartamentos, modernos y amplios, disponen de salón comedor de planta abierta con sofá y TV. La zona de cocina está equipada con fogones, microondas, cafetera Nespresso, lavavajillas y lavadora. Se proporciona WiFi gratuita, ropa de cama y toallas.

Los apartamentos se encuentran a 7 minutos a pie del paseo marítimo y del mercado de La Boquería. La estación de metro Drassanes, situada a 250 metros, ofrece buenas comunicaciones con el resto de la ciudad. Los autobuses hacia el aeropuerto salen desde la plaza de Cataluña, situada a 10 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,Casa Gracia Apartments,1179.0,8.1,"Casa Gracia Apartments se encuentra en Barcelona, a pocos pasos de Paseo de Gracia y a 4 min a pie de La Pedrera, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. Algunas unidades disponen de terraza y/o balcón con vistas a la ciudad.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Estación de metro Passeig de Gràcia y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
Barcelona,2025-05-21 : 2025-05-25,Putxet by Gaiarooms,611.0,5.6,"El Putxet by Gaiarooms se encuentra a solo 600 metros del parque Güell de Gaudí, en una tranquila zona residencial. Ofrece alojamiento con una buena relación calidad precio y conexión Wi-Fi gratuita. Está bien comunicado con el centro de Barcelona.

El hostal se halla en la elegante zona de Sant Gervasi, a pocos minutos de los bares y restaurantes de Gràcia.

El Hostal Putxet está a poca distancia a pie de la estación de metro de Lesseps y la estación de Pàdua. La plaza de Cataluña se encuentra a solo 4 paradas.

No hay ascensor en el edificio.

Las habitaciones son sencillas y cómodas. Cuentan con aire acondicionado central, TV de pantalla plana vía satélite y baño privado con secador de pelo."
Barcelona,2025-05-21 : 2025-05-25,Negresco Princess 4* Sup,1393.0,8.3,"El Negresco Princess se encuentra en Barcelona, Cataluña. El hotel tiene piscina al aire libre, solárium y restaurante. 

Las habitaciones están equipadas con aire acondicionado, TV vía satélite de pantalla plana, artículos de aseo gratuitos y secador de pelo. Además, el Negresco Princess ofrece WiFi gratuita en todas las instalaciones.

También hay una recepción 24 horas.

El Negresco Princess queda a 400 metros de la plaza de Cataluña y a 500 metros de la avenida Portal del Ángel. El aeropuerto más cercano es el de El Prat, ubicado a 13 km del Negresco Princess."
Barcelona,2025-05-21 : 2025-05-25,AC Hotel Irla by Marriott,1364.0,8,"El AC Hotel Irla está situado a 200 metros de la avenida Diagonal y de la plaza Francesc Macià. El hotel ofrece habitaciones elegantes y confortables, centro de fitness y recepción abierta las 24 horas.

Las habitaciones de este hotel son amplias, presentan una decoración actual y disponen de aire acondicionado, minibar y baño privado.

Además, el Irla cuenta con baños turcos, bar cafetería y WiFi gratuita en las zonas comunes.

Por la mañana se sirve el desayuno en el restaurante del Irla. En los alrededores de la plaza de Francesc Macià también hay bares, cafeterías y restaurantes.

El AC Hotel Irla se encuentra a menos de 30 minutos a pie de lugares de interés como la Casa Batlló, la Casa Milà y la plaza de Cataluña. Este hotel está cerca de varias paradas de autobús y tranvía y se halla a 20 minutos a pie de la estación de metro de Diagonal."
Barcelona,2025-05-21 : 2025-05-25,Hotel Condal,1395.0,7.5,"El Hotel Condal está situado a 50 metros de Las Ramblas y de la estación de metro Liceu y ofrece habitaciones con conexión WiFi gratuita y baño privado. Este hotel, ubicado en el Barrio Gótico de Barcelona, abrió sus puertas en 1850 y ofrece habitaciones con aire acondicionado o calefacción, según la temporada.

Las habitaciones del Condal presentan una decoración sencilla y tienen suelo de baldosa y TV de pantalla plana.

El bar cafetería del Hotel Condal sirve un desayuno continental a diario. En los alrededores hay numerosos restaurantes.

La recepción está abierta las 24 horas y el personal ofrece información sobre los lugares de interés de la ciudad, como el Museo MACBA y la catedral de Barcelona (a 10 minutos a pie). El Condal está a menos de 1 km del puerto deportivo Port Vell."
Barcelona,2025-05-21 : 2025-05-25,Hotel El Call,1325.0,7.5,"El Hotel Call Barcelona se encuentra en pleno centro del Barrio Gótico de Barcelona, a 10 minutos a pie de Las Ramblas. El alojamiento está situado en las inmediaciones de la plaza Sant Jaume y de la catedral.

Las habitaciones del Hotel Call son amplias, presentan una decoración funcional y constan de aire acondicionado o calefacción, según temporada. También incluyen caja fuerte, WiFi gratuita y baño con ducha.

El establecimiento se halla a 10 minutos de las paradas de metro Jaume I y Liceu.

El Hotel Call también está ubicado a escasa distancia de las principales zonas comerciales del centro de Barcelona, como Portaferrisa y Portal de l'Àngel. Asimismo, el establecimiento se encuentra a pocos pasos de la popular zona del Born, que alberga numerosos restaurantes y bares."
Barcelona,2025-05-21 : 2025-05-25,Hotel Oasis,1351.0,8.5,"El Hotel Oasis se encuentra en Barcelona, a solo 250 metros de la estación de tren de França y a 100 metros del barrio del Born. Las habitaciones son modernas e incluyen aire acondicionado, TV vía satélite y baño privado con secador de pelo.

El hotel dispone de terraza de temporada con piscina al aire libre de temporada. El hotel alberga el bar cafetería Oasis, que sirve una carta variada de bebidas calientes y cócteles durante todo el día.

El alojamiento está situado a solo 200 metros de la playa y de los bares de la Barceloneta, así como a 4 minutos a pie de la basílica de Santa María del Mar. El Oasis se halla a 50 metros de la estación de metro Barceloneta y a 300 metros del parque de la Ciutadella.

El tipo de cama siempre está sujeto a disponibilidad."
Barcelona,2025-05-21 : 2025-05-25,Hotel Nuevo Triunfo,1152.0,7.8,"El Nuevo Triunfo está situado junto a la montaña de Montjuïc de Barcelona, a 3 minutos a pie de la estación de metro Paral·lel y a 10 minutos de Las Ramblas. Ofrece una zona con WiFi gratuita y recepción 24 horas.

Las habitaciones tienen suelo de baldosa, TV de pantalla plana vía satélite, aire acondicionado, zona de estar y escritorio. El baño es privado e incluye artículos de aseo.

El Hotel Nuevo Triunfo ofrece un desayuno continental. También hay máquinas expendedoras de bebidas.

El hotel tiene consigna de equipaje y un mostrador de información turística que ofrece servicio de alquiler de coches.

El centro comercial Maremagnum y el puerto deportivo se encuentran a 15 minutos a pie. La playa de la Barceloneta queda a 10 minutos en autobús."
Barcelona,2025-05-21 : 2025-05-25,Hostal Sol y K,1035.0,7.6,"El Hostal Sol y K se encuentra en Barcelona, ​​a 200 metros de la plaza Reial y a 400 metros de La Seu, la catedral de Barcelona. El Hostal Sol y K ofrece WiFi gratuita.

Las habitaciones tienen baño privado o compartido.

Este alojamiento ofrece mostrador de información turística. 

El Hostal Sol y K se encuentra a 500 metros del Museo Picasso y a 700 metros de la Puerta del Ángel​​. El aeropuerto de Barcelona-El Prat queda a 12 km."
Barcelona,2025-05-21 : 2025-05-25,Key Gracia Apartments,1817.0,8.1,"El Gracia Apartments ofrece varios apartamentos en el moderno barrio barcelonés de Gràcia, ​​a 750 metros de la emblemática basílica de la Sagrada Familia de Gaudí. Los apartamentos son modernos y cuentan con aire acondicionado y WiFi gratis.

Todos los apartamentos presentan una decoración elegante con suelo de parquet y algunos disponen de terraza privada. También incluyen salón con sofá y TV de pantalla plana, cocina con horno, fogones, microondas y lavadora y 2 baños, uno con bañera y el otro con ducha. Además, se proporcionan toallas, ropa de cama y secador de pelo. La dirección de cada apartamento figura en su descripción.

El establecimiento puede proporcionar información turística sobre la zona de los alrededores y se encuentra a 7 minutos a pie del hospital de Sant Pau, declarado Patrimonio de la Humanidad por la UNESCO.

Los apartamentos están a 450 metros de las estaciones de metro de Joanic y Sagrada Familia, que ofrece buenas conexiones con toda la ciudad."
Barcelona,2025-05-21 : 2025-05-25,Hilton Barcelona,1671.0,7.9,"El elegante Hilton Barcelona cuenta con un impresionante vestíbulo y ofrece WiFi gratuita, acceso al gimnasio 24 horas y habitaciones con vistas a la ciudad y TV de plasma. El hotel se encuentra a 15 minutos a pie del Camp Nou, el estadio del FC Barcelona.

Las elegantes habitaciones del Barcelona Hilton están insonorizadas y cuentan con aire acondicionado, soporte para iPod y set de té y café.

El Hotel Hilton Barcelona está a 100 metros del centro comercial L'Illa y a 300 metros de la estación de metro María Cristina. La plaza Catalunya y el centro histórico de la ciudad se encuentran a 15 minutos en metro. La estación de Sants queda a 5 minutos en coche y el aeropuerto El Prat de Barcelona está a 15 minutos en coche.

El Hilton Barcelona alberga el restaurante Mosaic, que ofrece platos de cocina catalana y mediterránea elaborados con ingredientes locales de temporada. El Vibe Bar & Restaurant sirve tapas y cócteles. En la TV de pantalla grande del bar se retransmiten eventos deportivos en directo."
Barcelona,2025-05-21 : 2025-05-25,Catalonia Catedral,1550.0,9.1,"El Catalonia Catedral se encuentra en un edificio modernista tradicional, a solo 100 metros de la catedral de Barcelona. Ofrece smartphones de uso gratuito, WiFi gratuita, una piscina de temporada en la azotea y una terraza y jardín de estilo japonés.

El alojamiento Catedral ofrece habitaciones elegantes con una decoración contemporánea. Incluyen TV de pantalla plana, aire acondicionado, minibar y cafetera Nespresso. Los huéspedes tienen a su disposición un smartphone de forma gratuita durante su estancia.

El restaurante Ascent del hotel, del grupo Eboca, sirve cocina mediterránea y ofrece vistas a la galería de arte Palacio Pignatelli, que se encuentra cerca. También hay un bar en el vestíbulo del hotel, donde los huéspedes pueden utilizar los ordenadores con conexión a internet e impresoras de forma gratuita.

El Catalonia Catedral está a unos 10 minutos a pie de lugares de interés como Las Ramblas y la plaza de Cataluña. El puerto viejo y el puerto deportivo de Barcelona están a menos de 1 km. La estación de metro Jaume I está a 5 minutos a pie.

Todas las habitaciones del hotel tienen Smart TV con Chromecast."
Barcelona,2025-05-21 : 2025-05-25,"Hotel Balmes, a member of Preferred Hotels & Resorts",1436.0,8.4,"El Balmes se encuentra en el centro de Barcelona, ​​a 5 minutos a pie del famoso Paseo de Gracia. Ofrece piscina, centro de fitness y habitaciones modernas con TV vía satélite.

Las habitaciones del Hotel Balmes tienen una decoración sencilla y elegante y cuentan con suelo de parqué y aire acondicionado. Todas disponen de baño privado, TV de pantalla plana y wifi gratuita.

El bar B, al igual que el resto del alojamiento, está decorado con obras de arte africano.

La recepción está abierta las 24 horas y se ofrecen servicios de venta de entradas para visitas guiadas, espectáculos en directo y otros eventos. En el vestíbulo hay un ordenador de uso gratuito.

Este alojamiento está situado a menos de 10 minutos a pie de la Casa Batlló y La Pedrera de Gaudí. Las Ramblas y el encantador Barrio Gótico de Barcelona se hallan a unos 15 minutos a pie."
Barcelona,2025-05-21 : 2025-05-25,INNSiDE by Meliá Barcelona Apolo,1583.0,8.9,"INNSiDE by Meliá Barcelona Apolo is located at the foot of Montjuïc, 7 minutes’ walk from Barcelona’s Ramblas. It offers a 24-hour reception and air-conditioned rooms with WiFi.

Refurbished in 2023, the rooms at INNSiDE by Meliá Barcelona Apolo feature smart décor and wooden floors. Each one has a flat-screen TV, minibar, work desk and a private bathroom with a hairdryer.

The hotel serves a varied buffet breakfast every morning. There is also a snack bar serving light meals in the evenings.

Parallel Metro Station is next to the hotel, connecting you with the Fira Convention Centre in 2 stops."
Barcelona,2025-05-21 : 2025-05-25,Sweett - Aragon Park Miro,1770.0,8.2,"Sweett - Aragon Park Miro se encuentra a 14 min a pie de Fuente Mágica de Montjuïc y ofrece alojamiento con balcón y wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, horno y microondas, además de cafetera y hervidor.

Estación de tren de Sants está a 11 min a pie del alojamiento, y Estación de metro Passeig de Gràcia está a 2,5 km. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 11 km."
Barcelona,2025-05-21 : 2025-05-25,TSA La Mare,1192.0,8,"El No 23 - The Streets Apartments Barcelona se encuentra en Barcelona, a 10 minutos a pie de La Pedrera, ​y ofrece apartamentos con WiFi gratuita situados en el mismo edificio.

Todos los alojamientos disponen de baño con ducha y cocina o zona de cocina bien equipada con horno. También tienen lavadora, ropa de cama y toallas.

A 700 metros hay un mercado en el que se pueden encontrar productos frescos. En las plazas de los alrededores del alojamiento hay bares de moda, restaurantes y tiendas.

La plaza de Catalunya y Las Ramblas están a 10 minutos en metro."
Barcelona,2025-05-21 : 2025-05-25,H10 Port Vell 4* Sup,1680.0,8.8,"Situado en el barrio de la Barceloneta de Barcelona, el H10 Port Vell está a solo 220 metros del puerto Port Vell. Este hotel de 4 estrellas cuenta con una terraza chill-out en la azotea con piscina pequeña y fantásticas vistas.

Las habitaciones incluyen aire acondicionado, TV de pantalla plana de 42 pulgadas y minibar. Los baños cuentan con secador de pelo, espejo de aumento y artículos de aseo Rituals. Hay 2 habitaciones adaptadas para personas de movilidad reducida.

Otras instalaciones que se pueden encontrar son el Lobby Bar del Port y el Restaurante Hollywood abierto para el desayuno. Se proporciona servicio de habitaciones.

Este elegante hotel cuenta con un rincón de negocios gratuito con ordenadores y conexión WiFi gratuita en todo el establecimiento. En la recepción, abierta las 24 horas, se puede solicitar información turística y entradas para los lugares de interés locales.

Este H10 está ubicado en un edificio histórico restaurado, a 400 metros de la estación de tren de Francia. Las Ramblas y la plaza Catalunya están a 20 minutos a pie. El aeropuerto de Barcelona-El Prat está a 15 km."
